cust_id,name,email,phone_numb,account_number,bank_id,ktp,dob,city,address,postal_code,total_transaction,income,cluster
24239,Lucas Black,xxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,06bd4cf3fd6240a25fb1f80869051225db6c221771102576695126b4066b3989,11,3275xxxxxxxxxxxx,19 - 22,Jakarta,Xx. Xxxxxxx Xx. nn,10140,486729356.0,9553966.0,3
98962,Rodney Serrano,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,2e43d029c53f8aca2086d49e28b2b1e14edcda214fd7db9e68024c9df59f7ef3,13,3275xxxxxxxxxxxx,27 - 30,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10120,785855919.0,5451233.0,3
97051,Mark Lopez,xxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,3060a38bc7888c91d9854817b067158f718dce8edf2996b5fd40164ec39fa428,14,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxxxxx Xx. nn,10130,667630000.0,7515020.0,1
79920,Jessica Stevens,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,9467b20a14163efd25da63d8fc2700036ec8f58c528ded5615587804b5347be4,13,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxxxx Xx. nn,50111,959396441.0,7514835.0,2
24727,Andrew Jenkins,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,6038cbb91d8e6336e2516ebd095851e53061b21ea8332c7603b2d1dc668dab2a,22,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxxxxxxx Xx. n,50114,591781276.0,4454424.0,2
13254,Dave Thompson,xxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,e3b6353594c5237adb961029de00ce2eaa165aafedc81b5f0b22000d2b5b326a,2,3275xxxxxxxxxxxx,31 - 34,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20114,478333770.0,3140410.0,0
33575,Dustin Fowler,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b37badfab08c91de2358082fd8ea7d3aeb55abc68d86eb5fcd0595325577ffb0,8,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxxxx Xx. nn,50111,923526825.0,9903436.0,0
24092,Kathy Sanchez,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,e7f2c5ad640873948dfd5544e673b5b77497ffe2534432a46e09e39ba672f121,2,3275xxxxxxxxxxxx,51 - 54,Jakarta,Xx. Xxxxxxxx Xx. nn,10140,214657045.0,8823389.0,1
67905,Jessica Moore,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,70da7a645ee5687480f63eff5ab777efe941c7d2fa380498e8f101587b8bfd6b,13,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60113,605303891.0,3916634.0,2
26392,Alejandro Anderson,xxxxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,aa0b0ec3ee89e6906a3c867f67d66d19ba3cd2f47c6d80333ddeef85b4792e9d,22,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxxxxxxxx Xx. nn,40111,787022438.0,4490195.0,3
15398,David Rowe,xxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,1cbb36d0e5ee7e62afba6d41f14de777292b6ce09b82da2acca56c9d3f395e02,8,3275xxxxxxxxxxxx,23 - 26,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40111,502246526.0,3671653.0,3
86848,Mercedes Roberts,xxxxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,88778b753ec58110d0b74c3e201374f24fce0fc4a08e3d1e9dbef0b7e605138f,22,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60113,922743681.0,9362226.0,2
42264,Larry Taylor,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,bf87a673ad755ebcc4338ccc79fc0b1a06236ce73b27568d543b419b331a7180,22,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxxxxx Xx. n,10150,418925522.0,5526512.0,1
39698,Tamara Burton,xxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,8ab055fa35c79fa343605ffac19e9d77f97e1453313244731d3256ec36546d10,11,3275xxxxxxxxxxxx,43 - 46,Jakarta,Xx. Xxxxxxxx Xx. nn,10140,593917687.0,3741095.0,1
23628,Donna Martin,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,98c87d340bc86a8479f2ff7593aefb16db7580aa9c510d8c11be382aa93a99c1,9,3275xxxxxxxxxxxx,43 - 46,Medan,Xx. Xxxx Xx. n,20115,594194254.0,2943322.0,1
21291,Amber Brooks,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,3d0a713b4444a72a9604a65b5f98e11209df30ff5e36e1f41729e9a45d38f879,14,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxxxxxxx Xx. nn,40114,950949651.0,6323181.0,3
54288,Sean Tran,xxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fdfc274159685758192b04cb6c4d9fe64d1c14ffa473c0e80f1a164a780455cd,2,3275xxxxxxxxxxxx,47 - 50,Bandung,Xx. Xxxxxxxxx Xx. nn,40114,930597367.0,9870572.0,1
80477,Johnathan Doyle,xxxxxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,24274351bbb6c7e39efd08d15d8b1d5c33b898aa06236034dd342685e210ec8d,2,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxxxx Xx. nn,50111,651060493.0,2713927.0,0
28688,Jeremy Davis,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,47e28d5776de580d7224d24b94a82c736d02fc63e46b1b53397f2a17a75fb8c4,2,3275xxxxxxxxxxxx,27 - 30,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40114,556603819.0,4174001.0,3
46374,Anna Hamilton,xxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,555b3cad327ed16ced1e49e17ede50c020c7674734fac1d74c6161d7f6fdc25c,9,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxxxx Xx. nn,10150,111353994.0,6839072.0,1
50749,Donna Harmon,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1fa345c0ef0639213763dfbbe22ee9a9f6747ff5a98863f5917c88ea380f6b16,9,3275xxxxxxxxxxxx,51 - 54,Bandung,Xx. Xxxx Xx. nn,40114,877957394.0,9541048.0,1
73928,Mario Francis,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,b7331532c217db7ef01593b4c22ddc0b72cd5ed3c67b2f5979e9e2ddfe3503c5,22,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxxxx Xx. nn,10140,256114276.0,2594185.0,1
48646,Ricky Chang,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,02222820d3b4fdb37bb65f6a4fe9b4ab6d3fc218b4509ac0d20d771665581c54,11,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxxxxxxx Xx. nn,40113,981318501.0,6856365.0,3
95384,Paul Carson,xxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,cd48429bc2c106cd4c08dee61f511e2aeafe1a39c3027fae9634fd31cf473736,22,3275xxxxxxxxxxxx,51 - 54,Semarang,Xx. Xxxxxx Xx. nn,50115,198708277.0,3488348.0,2
15871,Justin Moore,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,94daac330ef550d2bca37711c96fb250136b8abee46c9b39f5b754ac4683882e,2,3275xxxxxxxxxxxx,19 - 22,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. n,60112,928810017.0,3084466.0,0
36615,David Wood,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,7e88e096c90adf83d3367e34f421ac8bb1fda2c3e1f1c0a2dfa98d0b52480316,11,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxx Xxxx Xx. nn,20115,317789926.0,3682240.0,1
18739,Amy Flores,xxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ef18db20b1f44ad90607a0915eaeb15ebb380b6e600b84db64faeafd31ab1b85,2,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60115,81658956.0,2813025.0,0
16009,Nancy Morales,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d6503645f7dd7f8163df49b0f7b63c1b9e510f70256c9b82c2b964d64e55b34f,14,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxx Xx. n,40114,478050449.0,8495737.0,3
97108,Ellen Miller,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1bf3678c4f95b817b9c94759474564926a4f4327cd5702f4b060c95df8551915,11,3275xxxxxxxxxxxx,23 - 26,Jakarta,Xx. Xxxxxxxx Xx. nn,10130,949027468.0,9076413.0,3
95272,John Hayes,xxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,d8279c809862e2985cba05372d95d9087b9a7294fe526d98a1999d8cd4f7e338,14,3275xxxxxxxxxxxx,31 - 34,Surabaya,Xx. Xxxxx Xx. n,60113,450377492.0,8254221.0,2
76015,Julie Houston,xxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,44afb296512542dd9bfa15bb08af2de1a3989be5e795f321fb321318b2a268e4,11,3275xxxxxxxxxxxx,35 - 38,Medan,Xx. Xxxxxxxx Xxxx Xx. n,20115,189393493.0,7757678.0,3
11834,Denise Wood,xxxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,96b90708588e52a50dee3a158f0fdde7b856a60e8f333df0790f58e577e72cbf,8,3275xxxxxxxxxxxx,47 - 50,Semarang,Xx. Xxxxxxx Xxxx Xx. nn,50115,541219205.0,7367889.0,0
78946,Courtney Cervantes,xxxxxxxx.xxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,16dde4a85a99b0e86c7422fd4c63a78e1c540e4ec346dc5c523b4597a65f8f63,8,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40111,856126207.0,8790747.0,3
75796,Alisha Gilbert,xxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,a1b8e2a8ccc0505149317e4e2cb081b4f75494beeea38ec43dbdfc409cb86e53,11,3275xxxxxxxxxxxx,27 - 30,Bandung,Xx. Xxxx Xx. nn,40111,868795874.0,2888925.0,3
95049,Terry White,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,c1f4346592b2a6c67299776540f1e6ac56cb0182f0f5c1ca4096fe50d5e62f49,14,3275xxxxxxxxxxxx,43 - 46,Semarang,Xx. Xxxxxx Xx. nn,50113,85817855.0,7643183.0,2
14554,Daniel Johnson,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,0a9f522e16bca0dfe573d837e0f5d81fda63d0713c4614b7fa4b59d05b330c44,11,3275xxxxxxxxxxxx,27 - 30,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10120,985431337.0,7632442.0,3
47749,Kaitlyn Watkins,xxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,8e543cb099e5fadf872d13918325f1147cb80a57b90e1eb6749f0f5c2c75e381,11,3275xxxxxxxxxxxx,39 - 42,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60114,641471599.0,6644529.0,0
86305,Samuel Bennett,xxxxxx.xxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,d61b6f4ece74c8dcae8ee47c77daceaf921bc13332ee4a43ea346c23d23a9af6,11,3275xxxxxxxxxxxx,23 - 26,Medan,Xx. Xxxxx Xxxx Xx. n,20114,70350329.0,7014531.0,3
23508,Rachel Clark,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,363da0f6891973a59bf2f93b64340ae5005b07cb0c06c163db7f916699702e50,9,3275xxxxxxxxxxxx,43 - 46,Semarang,Xx. Xxxxxx Xx. nn,50112,191542245.0,2108286.0,0
12156,Maria Wood,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f2e21c6789843f041db757deabcf8e4759e525708b3072694a19ca0db8818e0b,2,3275xxxxxxxxxxxx,51 - 54,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60115,238291865.0,9392458.0,0
79434,David Thomas,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,ba63ff25ec8e54b6b4558c5ad57129f9a9cdae78e11aedcd4e5f8f97547d104e,9,3275xxxxxxxxxxxx,43 - 46,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40114,86176602.0,2646558.0,1
99320,Wesley Porter,xxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,22e71ba3a6526becb0fe868363dcea63d3e51408d6f07c60fd0cf20611da4149,11,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxxxx Xxxx Xx. nn,50111,479259198.0,5043131.0,2
77953,Carlos Moran,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,71574e941454af29065d8a185730a31b62b8703fc6f864a388a5c29d36e39f79,11,3275xxxxxxxxxxxx,23 - 26,Bandung,Xx. Xxxxxxxxx Xx. nn,40115,591620878.0,7043310.0,3
90443,Frank Farmer,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5dd1075defe68ed2266c9cb0e8499f51704f00ef8d03eed6fdb9f30c2a7c201d,13,3275xxxxxxxxxxxx,27 - 30,Surabaya,Xx. Xxxxxxxxx Xx. nn,60114,772373460.0,2743523.0,2
74848,Shannon Wong,xxxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1dfad62307bdb8727d65c98ca750e3d7d1d5e513e798af072a7631041cb59aa7,11,3275xxxxxxxxxxxx,51 - 54,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40111,925484645.0,4276806.0,1
60278,Bryan Ali,xxxxx.xxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,f02f313e63492283d9380a03d92eef97e2bcad2e24ff6bf61569fc6bd96a636a,11,3275xxxxxxxxxxxx,39 - 42,Jakarta,Xx. Xxxxxxxx Xx. nn,10120,857224316.0,4687046.0,1
17262,Joseph Harris,xxxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,bcdb122e7394c713f50e72c9bf6b4b3a7de5887cbe7d6005499b872ccc369751,22,3275xxxxxxxxxxxx,27 - 30,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60112,45880983.0,7729867.0,2
13141,Zachary Brown,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4f65fb7cb871f70fc09d515f857229c3a66bf56839989d1f2b31fba8801ec165,14,3275xxxxxxxxxxxx,39 - 42,Jakarta,Xx. Xxxxxx Xxxx Xx. nn,10150,316715218.0,6549372.0,1
60462,Kelly Jackson,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,abe2da8c22d02c69215276731cd460a137dc9cf5b83d137f26752eb2d40cfd77,13,3275xxxxxxxxxxxx,19 - 22,Jakarta,Xx. Xxxxxxxx Xx. nn,10130,827819305.0,6065233.0,3
66022,Brandy Rose,xxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,1b8d9c0eb72b02fab0ff1eb3785f8e021df2b6d7b822b963707cd3a5f8243219,14,3275xxxxxxxxxxxx,23 - 26,Medan,Xx. Xxxxx Xxxx Xx. nn,20113,39542133.0,5640397.0,2
27341,Lisa Lee,xxxx.xxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,56464613b940503fae6f5e4e0646ab85ad6cc0128a81945742b895c47bb1dd82,9,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxxxxxxx Xx. nn,50111,707043035.0,4384192.0,0
94343,Brian Hudson,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4e4badc7d30a0124d172f4eafa54fce86b6a940d4b36deab8773e94711f94d06,11,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxx Xx. nn,40112,339296228.0,3837166.0,3
54877,Lynn Hall,xxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e42ed04a8e8e26bd701bf1343e0a41fb84111b87794261e020351e57a5b1673c,11,3275xxxxxxxxxxxx,43 - 46,Bandung,Xx. Xxxx Xxxxxx Xx. n,40113,962805087.0,6088358.0,1
88511,Katherine Santana,xxxxxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,e9bace94947a249a35cc5edcbc332748c8005ce5c87a071b649c11d503befefc,22,3275xxxxxxxxxxxx,19 - 22,Bandung,Xx. Xxxx Xxxxxx Xx. n,40113,15341098.0,2487862.0,3
69606,Rhonda Smith,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,0280e583ef241d79a0d1fbcc6e9c8f48e2da3f0f26403e4a79a20113ab07bf9b,13,3275xxxxxxxxxxxx,31 - 34,Bandung,Xx. Xxxxxxxxxx Xx. nn,40112,800537010.0,4342339.0,3
11542,Jacob Shields,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f538dfe244838af0e860edbf5d916b69717f30fd9e3719f576c54bfa4e820403,8,3275xxxxxxxxxxxx,47 - 50,Jakarta,Xx. Xxxxxxxx Xx. n,10140,805504913.0,9106222.0,1
65314,Steven Clark,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,0d9a3dfd37d65d2def9d255a7dc7e2ba400e3ca1e6ea0ebf6b31a9ca50c19574,2,3275xxxxxxxxxxxx,19 - 22,Surabaya,Xx. Xxxxxx Xxxxxxxx Xx. nn,60113,593795083.0,2680259.0,0
14316,Jason Curtis,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,4fdafdd932634519a2325330a945497818f76d3c0e5f8eb5f0a6a25dfb0b451f,8,3275xxxxxxxxxxxx,35 - 38,Jakarta,Xx. Xxxxxxxx Xx. nn,10120,565691630.0,2525371.0,3
11087,Jacob Yang,xxxxx.xxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,26e8c555ca2d943ca772d026853db42eb3ff3e2fc5bbff527c23d9c81bf3b081,11,3275xxxxxxxxxxxx,47 - 50,Semarang,Xx. Xxxxxxx Xx. nn,50115,458158069.0,7410752.0,0
45967,Aaron Everett,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,5bac8b554df47047a03bdb737af5588170a782654e4d12f606fdc509c7f9445a,2,3275xxxxxxxxxxxx,27 - 30,Bandung,Xx. Xxxx Xxxxxx Xx. nn,40114,195418939.0,2541681.0,3
63125,Shelley Sullivan,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,fa1e89637090f0163f27d203ac8cc0e4366489574ee42f80a8117b18e34910d2,11,3275xxxxxxxxxxxx,19 - 22,Jakarta,Xx. Xxxxxxxx Xx. nn,10120,693485312.0,3618409.0,3
11376,Theresa Peck,xxxxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,c05086c0fe415ffc8e1fbffc556a53c04671ff4fb653b277090e0b5380177929,9,3275xxxxxxxxxxxx,23 - 26,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60112,22581877.0,4895970.0,0
28140,Mason Logan,xxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,bc99b9db51fddb66db3ddd7e0d7154fba2d8d45b6028ce7000153eca140250ab,14,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxx Xx. nn,40111,758876786.0,9895639.0,1
19787,Jacqueline Davis,xxxxxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b6ca3870771278f3125cd3635bf78f9a15cb0ba7a951e7865c697bf21a9b4c23,2,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxxxxxxxxxxxxxx Xx. nn,20111,645257752.0,6549609.0,0
68028,Ralph Tran,xxxxx.xxxx@xxxxx.xxx,+62 xxxxxxxxxxx,79e23695e7cf4f298c1bc8c442fafc855544d0aa85775a9dd932a81b02dc4748,11,3275xxxxxxxxxxxx,31 - 34,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20114,436422919.0,7500488.0,3
13525,Anthony Pennington,xxxxxxx.xxxxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,983111ac02d8ab03e1d2d8c5b48ccb98644dbac15ef45112a442e85c57817cae,14,3275xxxxxxxxxxxx,47 - 50,Medan,Xx. Xxxxx Xxxxxxx Xx. n,20113,269047520.0,7651877.0,1
10267,Sean Garrett,xxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,a39a1ccaf1bbd7be3998145cfc3bb5105ae211c8cf9bdaf10839ad65e8ae4414,13,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxxxxxxx Xx. nn,50112,556060608.0,7510807.0,2
43339,Lydia Phillips,xxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b39c55ac2de68b50f0239ff39f027ac141aae532066e0c01e6dde41d442a05ea,22,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxxxxxxx Xx. nn,50114,586399943.0,5761858.0,2
52918,Mr. Timothy Matthews MD,xx..xxxxxxx.xxxxxxxx.xx@xxxxx.xxx,+62 xxxxxxxxxxx,f791523cc2c8e82e329f4ec52c978fa5b5276c24a488f74444cb46342b9c2fdb,13,3275xxxxxxxxxxxx,47 - 50,Surabaya,Xx. Xxxxx Xx. nn,60112,600140524.0,3197885.0,2
65704,Bruce Saunders PhD,xxxxx.xxxxxxxx.xxx@xxxxx.xxx,+62 xxxxxxxxxxx,c5097ff2df930576dbaabaddf50681e64e34a47b31e3dad4b1c2fbe1f175002e,8,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20111,911986205.0,9798192.0,0
18450,Fred May,xxxx.xxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,934eba05273cb6253b51e4370f45a9e1168f45fa0a638689f508ae05ef6a816a,14,3275xxxxxxxxxxxx,19 - 22,Surabaya,Xx. Xxxxxxxxxx Xx. nn,60113,580153972.0,9472371.0,2
72146,Kimberly Sullivan,xxxxxxxx.xxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,8fc432b6aeb7c627a4909868265caea8fd65262b49b8ae9055152b8e451a1c76,9,3275xxxxxxxxxxxx,35 - 38,Semarang,Xx. Xxxxxx Xx. nn,50113,135869149.0,3052561.0,0
35879,Kendra Richard,xxxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ba11a1d368addd66ece96d46576f5482bd94c30cb6bd1a851a7150ded6306f30,13,3275xxxxxxxxxxxx,19 - 22,Semarang,Xx. Xxxxxxx Xx. nn,50113,605325271.0,8382642.0,2
97774,Katelyn Jones,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,c731ca7107f17c4cf0711eb2ed4d1571a80e7de7d010a948127d07b6ee820327,14,3275xxxxxxxxxxxx,47 - 50,Medan,Xx. Xxxxxxxx Xxxx Xx. nn,20114,86347339.0,6478856.0,1
70050,Heather Humphrey,xxxxxxx.xxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,8842981d83a8ef7caaeda8c2d93e9ed2d93c729fab7bab89f4eecac82acdfbb4,11,3275xxxxxxxxxxxx,23 - 26,Jakarta,Xx. Xxxxx Xxxxxxx Xx. nn,10150,390733423.0,5349758.0,3
41297,Elaine Tucker,xxxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,1f7ee4b4816dcbb221b86fd33eb9f7972f61b12121ba0f9d471f030615436913,8,3275xxxxxxxxxxxx,23 - 26,Medan,Xx. Xxxxx Xxxx Xx. nn,20112,106183683.0,7678713.0,3
86841,Jamie Franco,xxxxx.xxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,54932c926d227ea4ec13a8556d1b2c4a33d8ff4a8d2d88f9b3ce8af1c7689a18,11,3275xxxxxxxxxxxx,39 - 42,Semarang,Xx. Xxxxxxxxxx Xx. nn,50111,793067494.0,7172133.0,0
24418,Meghan Perez,xxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,ce7c1bcfda16bfc1053a36dce1db0134f2c8634402a4b0acff59439654aff0ab,14,3275xxxxxxxxxxxx,31 - 34,Semarang,Xx. Xxxxx Xxxx Xx. nn,50115,497406329.0,5180096.0,2
13864,Bruce Acosta,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,00317ae0054b72de693ce9d62dbc473a760b54bead5667e9ba7f910a2ecec404,14,3275xxxxxxxxxxxx,27 - 30,Jakarta,Xx. Xxxxxxx Xx. nn,10140,166027616.0,6875948.0,3
40309,Timothy Evans,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,b9813b2bac8055c06a6bdaa7f41dc5de2203f30d9b23b79711a0c92a26aabee8,8,3275xxxxxxxxxxxx,31 - 34,Jakarta,Xx. Xxxxxxxx Xx. nn,10140,458310706.0,8009092.0,3
17326,Jacob Turner,xxxxx.xxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,8f712c2c8c6108c301dad82bbadec355e64729c420eb1da0f200607622ce0b32,9,3275xxxxxxxxxxxx,19 - 22,Surabaya,Xx. Xxxx Xxxxxx Xx. nn,60115,14431564.0,7632388.0,0
45446,Aaron Nielsen,xxxxx.xxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,24cfabd2aa2e22d945d003a5843d14e32af0f733038ed8da3d5dda9210a71b87,8,3275xxxxxxxxxxxx,51 - 54,Surabaya,Xx. Xxxxxxxxx Xx. nn,60111,50604322.0,9659673.0,0
32752,Jeremy Rodriguez,xxxxxx.xxxxxxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,e04da1b6902e5c059ff1214e9b22b488c307ecb8e0ec849c8ce76db0f9666da1,8,3275xxxxxxxxxxxx,39 - 42,Medan,Xx. Xxxx Xx. nn,20113,480659817.0,4225053.0,0
19687,Marissa Brown,xxxxxxx.xxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f73277d34009341cdce3f34cc8e6fba588c56722df19436d4a7237378dd5ad21,11,3275xxxxxxxxxxxx,39 - 42,Bandung,Xx. Xxxxxxxxx Xx. nn,40111,250138886.0,8968571.0,1
74605,Raymond Mccullough,xxxxxxx.xxxxxxxxxx@xxxxx.xxx,+62 xxxxxxxxxxx,f16bfbf4e6eedf8a5fc694ae0eb9c1dcdd4ba2db71ed06dc5e5ed3a765c1b06a,8,3275xxxxxxxxxxxx,27 - 30,Surabaya,Xx. Xxxxx Xx. nn,60113,282398713.0,3657939.0,0
45459,Elijah Brown,xxxxxx.xxxxx@xxxxxxx.xxx,+62 xxxxxxxxxxx,d18335c2c4ada6e0d35e347418f56c84da75ab5a9d1b9dd87d973dbd7356a166,14,3275xxxxxxxxxxxx,23 - 26,Semarang,Xx. Xxxxx Xxxx Xx. n,50113,502448443.0,8614229.0,2
