cust_id,name,bank_id,dob,city,postal_code,total_transaction,income,cluster
70579,Hannah Silva,2,2,1,40114,985503691.0,9787216.0,1
89488,Joann Martinez DDS,7,8,2,10150,375208971.0,7055772.0,4
99324,Jason Atkinson,5,7,2,10120,460395064.0,3240760.0,4
30144,Kelly Li,3,7,5,60115,988554094.0,7990290.0,2
51452,Amanda Cantu,1,9,3,20112,391967574.0,4124011.0,5
88883,Ralph Rogers,3,4,2,10110,609303371.0,2006273.0,6
85189,Jessica Henry,6,1,5,60113,561289879.0,8397818.0,3
98112,Zachary King,1,7,4,50115,365273508.0,6783357.0,5
68417,Beverly Mcdonald,2,8,2,10150,502441801.0,8450866.0,6
59868,Jay Garcia,1,9,3,20111,671231365.0,5076322.0,6
98481,Dr. Alexander Huffman,1,8,1,40114,543417162.0,2431049.0,6
82704,Krista Smith,1,8,3,20112,37395402.0,8974461.0,5
75653,Nicole Melton,1,2,1,40113,31571954.0,5839815.0,1
79080,Jessica Bowen,4,6,1,40115,305102109.0,4570322.0,4
37628,Danielle Smith,4,9,4,50112,983583399.0,9897720.0,2
56140,Sandra Charles,7,4,3,20111,192567654.0,8764972.0,3
58306,Gregory Abbott,2,3,1,40111,657833428.0,7389031.0,1
12900,Meghan Ortega,6,4,5,60113,551697815.0,7003135.0,3
81765,James Zimmerman,4,9,2,10150,441289775.0,7780820.0,4
42535,Kimberly Maynard,6,8,4,50115,617266829.0,8526695.0,2
56544,Denise Williams,2,8,4,50115,371964361.0,3033607.0,5
53997,Julie Fields,5,5,4,50111,986889814.0,6847077.0,2
20071,Jason Pierce,7,6,5,60112,760624677.0,5745997.0,2
70733,Lindsay Ochoa,7,7,5,60115,624659324.0,5601219.0,2
30185,Steven Ramos,5,8,4,50111,691742777.0,8674842.0,2
68431,Brendan James,4,1,2,10140,89772257.0,8425780.0,1
77453,Christopher Larson,2,2,5,60113,860127872.0,8372861.0,0
89184,Steve Bauer,7,3,3,20114,316821544.0,9371206.0,3
36563,Karen Cobb,7,9,2,10150,76010082.0,2431306.0,4
29096,William Johnston MD,1,3,3,20113,636259874.0,6332858.0,0
62281,Joseph Mcfarland,3,1,5,60115,334372960.0,4156364.0,0
32655,Kevin Torres,1,3,5,60114,266278046.0,2739894.0,0
77860,Lisa Howard,5,6,2,10120,966078427.0,9621747.0,7
12933,Richard Berg,2,7,2,10130,614076240.0,9492995.0,6
83437,Elizabeth Rogers,2,4,4,50114,849684698.0,6865855.0,0
45328,Katie Schaefer,7,6,1,40112,895788196.0,7724855.0,7
29796,Andrea Lee,7,6,2,10140,857542089.0,2776552.0,7
43256,Elizabeth Duffy,6,7,5,60114,44094620.0,9207920.0,3
77090,Cynthia Gallegos,2,7,4,50114,889689796.0,2539536.0,0
77263,Rebecca Holmes,3,9,3,20111,775144668.0,9791147.0,6
58194,Jaime Jones,4,7,5,60114,769111558.0,3912526.0,2
47492,William Ellis,6,8,5,60113,483410137.0,9016747.0,2
35433,Deborah Rhodes MD,7,7,5,60112,828829058.0,9525794.0,2
34215,Stanley Carson,3,9,5,60114,603199065.0,5569210.0,5
35213,Ryan Sims,5,5,2,10130,321784383.0,5582974.0,4
49123,Lisa Stephenson,1,4,2,10130,964883284.0,9550739.0,6
91921,Isaac Williams,7,5,4,50114,672460216.0,4182373.0,2
15354,Katie Stone DVM,4,3,5,60114,225333399.0,2041381.0,3
20853,Lindsay Jenkins,4,3,5,60113,402918163.0,4503850.0,3
46005,Holly Salazar,2,9,4,50113,477072275.0,2918227.0,5
43986,Jorge Greene,6,7,5,60115,412919212.0,5152205.0,2
41091,Edwin Mccullough,3,5,2,10140,267701841.0,9037224.0,1
90729,Gary Alexander,6,9,2,10150,745064781.0,9787401.0,4
70548,Joshua Clark,6,4,5,60115,622319687.0,8692314.0,3
52772,Wesley Miller,5,3,5,60111,493543517.0,9230087.0,3
44193,Briana Thomas,2,6,1,40114,209175641.0,7985468.0,1
17653,Donald Johnson,3,7,4,50114,529245790.0,9890852.0,5
74414,Caitlyn Lee,6,5,2,10130,884471133.0,6864273.0,7
85804,Teresa Brady,5,5,4,50111,357414259.0,8786442.0,3
18428,Craig Jones,2,1,4,50111,171691084.0,5196849.0,0
61797,Dr. Amber Tucker,4,1,2,10110,930658585.0,9320566.0,7
67838,James Vargas,1,6,3,20112,892585807.0,6382120.0,6
44782,William Austin,5,7,4,50114,286022268.0,6098822.0,2
76034,Carolyn Gallegos,6,2,1,40114,649831226.0,6629127.0,7
51501,Chelsea Wyatt,6,2,4,50111,218623501.0,6222386.0,3
12578,Sean Caldwell,3,9,1,40111,827469624.0,5990944.0,6
87600,Paul Snyder,3,2,3,20113,847344727.0,4023121.0,0
54605,Daniel Shaffer,4,4,5,60113,782882783.0,7371820.0,0
91033,Dana Crosby,7,1,4,50115,163395272.0,9859346.0,3
35069,Mary Lam,5,2,3,20111,125321822.0,4419648.0,3
45651,Sara Andersen,7,5,3,20113,395763241.0,2565498.0,4
48201,Devin Martinez,6,1,4,50112,344199756.0,9131047.0,3
49135,Linda Jones,6,5,4,50111,887379360.0,8787031.0,2
93027,Carly Peterson,4,9,3,20113,348365949.0,2170919.0,4
66748,Susan Hunter,2,5,4,50111,79641921.0,8501092.0,5
15907,Anthony Mcbride,7,8,2,10140,42326653.0,2102661.0,4
35066,Stephanie Velez,5,4,2,10130,932052155.0,3951949.0,7
68812,Matthew Holt DVM,4,9,2,10110,557803395.0,4164562.0,6
75748,Deanna Moore,2,4,5,60113,832527126.0,3159018.0,0
86147,Angelica Arroyo,1,7,1,40112,708942898.0,4809603.0,6
98971,Lauren Hubbard,3,7,3,20111,798854968.0,9620424.0,6
64513,Michelle Alvarez,3,7,1,40112,805353019.0,9964880.0,6
68974,Gina Rivera,7,4,5,60111,394273218.0,3801403.0,3
26019,Jennifer Avery,7,7,1,40114,683275667.0,2891558.0,4
77321,Matthew Gaines,2,8,1,40113,228724618.0,9930482.0,6
66999,Daniel Parker,5,1,3,20112,121391858.0,7953021.0,3
84048,Latoya Vasquez,6,3,1,40112,303818718.0,6184526.0,7
80919,Darryl Bennett,5,3,1,40113,440345482.0,2875270.0,7
12408,Mitchell Zuniga,4,7,4,50114,909282620.0,6014769.0,2
84800,Elizabeth Thomas,7,7,5,60114,774243996.0,8983624.0,2
49651,Kendra Haynes,1,2,5,60111,591456768.0,9402731.0,0
80914,Rhonda Gutierrez,4,4,4,50113,525140118.0,3049393.0,0
41532,Laura Kaiser,5,1,5,60115,345747832.0,4452748.0,3
44739,Jeremiah Ferguson,5,6,4,50112,109492543.0,3970404.0,3
18446,Eric Robertson,1,3,1,40115,603810123.0,6556635.0,1
73751,Dan Jordan,4,6,2,10150,475324252.0,4483966.0,4
94364,Zachary Rush,2,2,5,60111,559556054.0,9884602.0,0
20749,Richard Stanley,3,6,1,40114,404201012.0,3389646.0,6
22510,Justin Reed,5,2,5,60113,436110425.0,8573585.0,3
76748,Arthur Wade,6,2,1,40111,191433212.0,6448079.0,7
47421,Renee Martin,5,6,3,20111,599722517.0,3273153.0,2
61782,James Griffin,3,8,4,50114,526088721.0,2539607.0,5
91456,Vincent Moore,2,6,1,40111,816506952.0,6867984.0,6
15206,Billy Jordan,3,1,1,40113,796024439.0,5288173.0,7
57905,Carrie Young,3,5,3,20112,673335533.0,3229865.0,0
87330,Beth Garcia,2,1,1,40115,343158181.0,4535589.0,1
98448,Scott Brown,2,5,1,40113,154124432.0,4259345.0,1
63504,Caleb Lewis,6,4,2,10140,189693906.0,5378007.0,4
66589,Christy Jennings,7,5,5,60115,276050304.0,9491690.0,3
31657,Mrs. Kayla Aguilar DDS,2,7,3,20114,41723600.0,2946244.0,5
83066,Gregory Perez,2,7,4,50115,733676222.0,9860998.0,5
85591,Carrie Ayala,5,3,4,50114,209135458.0,4297107.0,3
45450,Kenneth Todd,1,5,4,50115,240130469.0,4198187.0,5
22848,Keith Carr,1,2,2,10110,165251571.0,9237532.0,1
71571,Angela Becker,2,5,2,10120,436040519.0,9316884.0,1
42117,Alicia Lucas,2,9,3,20115,817948762.0,7248366.0,6
51353,Kim Yates,5,2,4,50113,709511903.0,5063547.0,0
18510,Lisa Burke,3,4,3,20112,563496310.0,5893221.0,0
12539,Kim Fowler,6,9,2,10150,3171647.0,3008993.0,4
12160,Joshua Garcia,6,9,4,50113,560791778.0,3631859.0,2
72229,Kim Krause,3,9,5,60113,634519191.0,2823589.0,5
93428,Ellen Harvey,2,8,5,60114,176869882.0,8516598.0,5
87161,William Townsend,5,3,1,40113,609381876.0,5033200.0,7
37438,Brett Gibson,1,6,1,40113,39695078.0,8003865.0,1
18908,Daniel Knight,5,4,1,40112,260221651.0,6571941.0,4
81596,Annette Jimenez,1,8,4,50111,60059819.0,9621908.0,5
64942,Keith Holland,6,7,2,10120,451402247.0,9491053.0,4
98463,Mrs. Robin Rodgers,4,5,1,40114,307846328.0,7555059.0,1
29343,Zachary Murphy,5,6,3,20115,369584686.0,9026108.0,4
53501,James Wright,3,3,3,20113,322942924.0,9153042.0,1
79597,Dawn Waters,6,6,2,10150,522537886.0,7847808.0,4
78815,Douglas Burgess,4,7,3,20111,495810097.0,5815685.0,6
27598,Kaitlyn Lee,6,6,5,60111,445328720.0,8890045.0,2
41692,Melissa Torres,2,5,3,20111,954528416.0,4682879.0,0
45953,John James,4,5,2,10150,490392338.0,9825583.0,1
64450,Linda Cannon MD,6,4,2,10140,534568728.0,7890160.0,7
38271,Robert Crawford,2,6,1,40115,663022179.0,9848492.0,6
13983,Joshua Gilbert,6,2,5,60112,148708727.0,5414668.0,3
36935,Joshua Osborn,7,8,2,10120,576213956.0,2449793.0,4
12547,Bradley Williams,3,4,5,60114,727941604.0,5621564.0,0
56088,Peter Moore,7,6,4,50111,901478668.0,2478994.0,2
20275,Michael Morrison,6,3,4,50114,665446799.0,3148276.0,3
13102,Cheryl Reid,1,9,3,20113,860356866.0,6427074.0,6
93816,Nancy Hogan,6,5,5,60112,848996704.0,7575879.0,2
44092,Stefanie Foster,4,1,5,60113,358304692.0,8991287.0,3
73229,Daniel Sutton,2,3,4,50114,916138491.0,7534274.0,0
66562,Grace Macdonald,3,3,2,10140,494354557.0,4261308.0,1
75867,Robin Chaney,2,7,2,10140,391876258.0,4395046.0,6
91886,Jennifer Alvarez,5,3,4,50112,291221369.0,9246360.0,3
45608,Elizabeth Cole,7,6,5,60113,978769206.0,7499175.0,2
23833,Kimberly Diaz,3,3,4,50115,499155303.0,8208630.0,0
20343,Jeremy Long,4,6,2,10110,986048363.0,4849128.0,6
93928,Bob French,6,2,1,40115,94710423.0,6749436.0,7
62293,Mark Thompson,7,6,5,60114,604958050.0,2847211.0,2
25225,Samantha Sandoval,7,7,5,60115,704405025.0,9386405.0,2
15777,Benjamin Rodriguez,5,1,1,40113,496946808.0,2224159.0,7
43943,Elizabeth Lucas,3,4,4,50115,21189813.0,6498857.0,5
93295,Jeffrey Christensen,3,8,1,40115,619699373.0,3612120.0,6
85154,Javier Wilson,2,6,1,40111,471842147.0,6077093.0,6
81197,Daniel Payne,4,8,2,10110,351883096.0,8915910.0,4
87679,Kevin Kelly,4,8,4,50114,111325525.0,9913252.0,5
17958,Cheryl Doyle,5,6,4,50113,395372462.0,6345870.0,2
98519,Elizabeth Bailey,2,9,5,60111,841613877.0,2916188.0,5
19369,Kyle Chan,3,4,5,60114,602710892.0,2613144.0,0
63387,Martha Burns,4,9,3,20113,300253702.0,6902061.0,4
39283,Carlos Martinez,6,1,3,20112,21642801.0,4057144.0,3
23748,James Clarke,6,1,5,60112,364518838.0,2773263.0,3
80585,Karen Martin,4,4,4,50115,321797466.0,8484667.0,3
65972,Joseph Conner,5,6,1,40113,782365842.0,4256002.0,7
14634,Brandon Coleman,2,5,2,10120,251258908.0,2151590.0,1
23178,Lisa Carr,6,3,5,60113,699410844.0,9529256.0,3
25518,Patricia Watson,4,3,5,60111,113585457.0,6486766.0,3
60566,Shannon Palmer,7,9,2,10130,349659986.0,2319284.0,4
67814,Susan Blackwell,3,2,2,10130,851505564.0,7518877.0,7
86256,Madison Holt,5,6,1,40111,423630784.0,7969316.0,4
39641,Susan Garcia,4,4,4,50112,733391995.0,8117927.0,0
30987,Mrs. Dominique Morris,3,4,5,60115,138397593.0,4262412.0,5
59285,Wendy Marshall,7,4,5,60115,40367068.0,5887489.0,3
43159,Michele Woodard,3,7,2,10140,904750146.0,7851749.0,6
32334,Robert Taylor,6,1,3,20111,315238769.0,8472790.0,3
36449,Susan Reynolds,4,9,3,20115,760507665.0,5369599.0,6
27681,Christopher Gutierrez,1,8,5,60112,656879497.0,8348579.0,5
82010,Erica Day,2,6,1,40114,7302555.0,5157445.0,1
98472,Clifford Clarke,7,1,2,10150,21037475.0,2372770.0,3
52373,Jon Lyons,4,9,5,60114,207479142.0,5037573.0,5
41497,Sandy Hampton,1,6,1,40113,568639226.0,5956682.0,6
38036,Rachel Gordon,4,5,3,20112,869905878.0,9523500.0,7
50180,Gabriel Lee DDS,5,1,3,20111,280233484.0,4047026.0,3
93398,Jennifer Rush,3,7,1,40115,916722762.0,4573372.0,6
87538,Rhonda Williamson,4,5,5,60113,19214723.0,2054442.0,3
70994,Kimberly Costa,2,2,1,40112,439994139.0,7287852.0,1
90700,Rebecca Gibson,7,2,5,60112,14925666.0,7997839.0,3
59721,Douglas Scott,3,7,5,60112,748464297.0,7957966.0,5
96311,Jeanette Massey,7,4,1,40115,368130840.0,4326340.0,7
41171,Deborah Powell,6,1,2,10120,728333555.0,9645330.0,7
35091,Keith Moran,5,3,5,60115,103371271.0,5743805.0,3
53167,Tammy Freeman PhD,7,2,2,10130,436590582.0,8248387.0,7
24110,Thomas Adams,3,3,3,20112,54545752.0,8930988.0,1
42828,Alicia Weaver,3,4,4,50111,201911427.0,6973865.0,5
37770,Clifford Hamilton DVM,5,5,1,40114,435722707.0,9961293.0,4
72733,Joseph Jackson,5,1,1,40113,621980948.0,3883130.0,7
97651,Robin Mendoza,2,3,4,50115,715314560.0,3695494.0,0
23866,Sharon Doyle,5,8,4,50115,235938803.0,5531108.0,2
31001,Michelle Quinn,1,8,1,40113,488649272.0,9652869.0,6
46701,Melissa Reynolds,1,1,3,20112,382538992.0,6559181.0,1
67665,Mark Duarte,4,4,1,40112,846028373.0,3868438.0,7
59584,Christopher Thomas,5,7,5,60114,186723019.0,5438992.0,5
79052,Autumn Rodriguez,2,8,1,40115,524762309.0,4874268.0,6
56117,Caroline Shaw,1,6,2,10110,611298097.0,3875657.0,6
64492,Zachary Gates,3,5,5,60114,139293548.0,3887243.0,5
91544,Barry Watson,7,3,1,40115,664855001.0,5610359.0,7
29320,Joe Thompson,3,3,4,50113,59326594.0,2823587.0,3
38078,Rachel Huffman,4,4,1,40113,168951244.0,7206495.0,1
12331,James Ayers,2,6,5,60113,66946532.0,9358388.0,5
64691,Frank Hawkins,1,5,1,40112,996408953.0,5305856.0,6
16261,Christine Campbell,5,2,2,10140,728440496.0,6537802.0,7
66337,Marie Greene,1,8,5,60114,877775888.0,2583178.0,0
31180,Dr. Daniel Howard,7,3,1,40113,741550530.0,2662356.0,7
79042,Ashley Taylor MD,1,9,3,20112,399901741.0,6207594.0,5
98137,Aaron Byrd,5,3,1,40115,597438267.0,9476365.0,7
17077,Thomas Hess,4,4,2,10140,805809317.0,6857701.0,7
88339,Robert Pineda,5,6,5,60114,222445177.0,8208365.0,3
76586,Jennifer Schroeder,1,8,3,20111,823551473.0,4772998.0,6
43370,John Neal,5,6,2,10150,355668698.0,5107090.0,4
41257,Tina Campos,1,8,1,40113,689285045.0,8239793.0,6
90412,Mark Burns,7,8,1,40114,428257310.0,3681264.0,4
32873,Gary Morton,5,7,5,60112,674563526.0,2563895.0,2
18144,Kimberly Hester,1,4,5,60111,912068337.0,7419451.0,0
10968,Alicia Guerrero,4,7,5,60112,55879211.0,3091732.0,5
40535,Nicholas White,4,7,1,40111,987869626.0,7850250.0,6
23758,Dalton Vazquez,6,6,1,40113,484350797.0,2013633.0,4
63721,Ashlee Roberts,3,1,5,60113,948888724.0,8301056.0,0
14276,Jose Ford,5,9,2,10140,30455906.0,2743163.0,4
97521,Adrian Collins,6,4,2,10110,134630549.0,7151468.0,4
30618,Andrew Pena,7,7,5,60111,440468660.0,7460983.0,2
39691,Heather Baxter,4,7,4,50114,596631939.0,4388264.0,2
45796,Anthony Morgan,3,9,2,10120,115503607.0,7675129.0,4
69941,Casey Price,7,9,5,60114,699869596.0,3920726.0,2
29757,Amanda Long,3,6,1,40112,318844679.0,7501903.0,1
14158,Anita Fields,5,2,5,60111,470893254.0,2359395.0,3
48127,Rick Landry,1,4,4,50113,73670827.0,2349381.0,5
71114,Kristina Lee DVM,1,3,1,40113,814721557.0,5417181.0,1
51819,Michelle Obrien,2,9,1,40112,161419386.0,4330120.0,6
85130,Susan Petersen,5,7,2,10150,913166757.0,5054007.0,6
66066,Dr. Brenda Nelson,7,4,3,20115,102001810.0,2344586.0,3
88098,Marvin Velasquez,3,6,1,40111,774601693.0,3448114.0,6
95968,Shannon Butler,7,2,4,50112,373889208.0,7783375.0,3
84535,Carmen Duran,2,7,5,60111,460457396.0,4204596.0,5
58153,Robert Wilson,6,4,5,60112,160684451.0,2220925.0,3
80898,Matthew Phillips,2,6,4,50111,182952414.0,9061817.0,5
94157,Tammy Taylor,3,4,2,10150,644051446.0,9541464.0,1
16496,Leah Horton,2,3,5,60112,82689802.0,9676458.0,5
37944,Debbie Howell,2,9,1,40113,254617612.0,9234195.0,6
48275,Shelby Adams,5,3,3,20115,501218522.0,4237822.0,7
74806,Charles Baker,7,4,5,60115,798100394.0,7270853.0,2
26508,Daniel Rodriguez,6,3,1,40111,408518167.0,4048847.0,7
75770,Amy Hawkins,1,7,5,60113,445477647.0,9819886.0,5
84421,Mackenzie Brooks,3,6,5,60115,794165100.0,4563282.0,0
68919,Matthew Farmer,1,2,5,60115,674974447.0,5816843.0,0
59743,Evan Quinn,5,5,1,40112,729732839.0,4261672.0,7
42131,Susan Obrien,6,5,1,40115,360749434.0,5161290.0,4
84499,Brianna Wright,2,3,4,50113,670571472.0,7409810.0,0
99676,Rodney Wiley,6,9,1,40115,701370530.0,2544899.0,4
85814,Shelby Griffin,7,4,3,20112,403566539.0,5735187.0,3
25730,Louis Giles,3,1,1,40111,635181782.0,5643909.0,1
32442,Robert Cook,4,6,1,40112,539566569.0,9401264.0,6
52891,Andrew Taylor,7,8,3,20113,163885403.0,5875628.0,4
73691,Jon Ashley,5,7,4,50113,54542508.0,9279290.0,5
55328,Kendra Doyle,7,6,3,20114,753284624.0,4896555.0,2
67002,Teresa Wood,4,2,5,60114,484297623.0,2269134.0,0
98072,Roberto Medina,6,5,1,40114,260576074.0,4442129.0,4
19286,Jason Lucero,1,5,5,60114,712677994.0,6173395.0,0
32971,Daniel Moody,6,2,5,60115,482866082.0,4078368.0,3
60924,Charles Scott,4,7,1,40115,197006427.0,4460202.0,4
42350,Oscar Russell,3,6,3,20112,568461021.0,4989764.0,6
46457,Ronald Clark,5,2,4,50115,177820245.0,4022549.0,3
33000,Jeffrey Anderson,3,3,2,10140,509661637.0,9881783.0,1
46741,Teresa Allen,1,9,5,60115,623007384.0,7759718.0,5
39811,Angel Johnson,1,7,1,40111,802314203.0,2872450.0,6
70830,Taylor Mcgrath,1,8,1,40112,260296635.0,9961615.0,6
28028,Daniel Daniels,2,7,1,40111,287357705.0,8493772.0,6
27023,Amy Rose,6,5,1,40111,516876578.0,8695518.0,7
26386,Sandra Jackson,2,5,1,40114,25676361.0,8389803.0,1
32813,Alexandria Arias,6,9,4,50115,690670014.0,6423776.0,2
36902,Tonya Jackson,6,2,4,50115,932784159.0,2680106.0,7
29227,David Shaffer,4,4,3,20112,871104555.0,5022022.0,0
57088,Shari Bright,1,5,1,40112,890621755.0,4242712.0,6
78996,Scott Mccullough,3,5,3,20113,78196675.0,2178066.0,5
91445,Greg Fields,3,8,3,20111,54673717.0,3387506.0,5
85158,Andre Brewer,3,9,1,40114,255409553.0,7314720.0,6
41035,Veronica Key,2,5,1,40115,912628590.0,9051107.0,6
62380,Michael Rogers,1,4,3,20114,693799712.0,4310282.0,0
70389,William Edwards,6,5,5,60113,465081557.0,8292865.0,3
69113,Andrew Griffin,1,6,4,50115,917129061.0,5816267.0,0
58898,Sean Reeves,4,2,4,50112,798908592.0,6582140.0,0
59532,Tamara Jennings,4,5,2,10130,592832222.0,6299476.0,7
19520,Curtis Valdez,3,5,5,60112,984089255.0,8010255.0,0
90062,Luke Reyes,4,7,5,60112,960632741.0,5962119.0,2
29595,Donald Ramirez,7,7,1,40112,575944689.0,9032591.0,4
27902,Laura Garcia,6,2,3,20112,922801916.0,7688521.0,7
24790,Sarah Crawford,7,9,5,60111,760786614.0,7580439.0,2
22720,Katie Knox,7,4,2,10110,378013169.0,6595408.0,7
16071,Cassidy Scott,6,5,5,60114,998195675.0,6031816.0,2
16541,Gary Rodriguez,7,3,2,10130,535547187.0,7576331.0,7
73946,Brett Frank,1,7,4,50111,975928250.0,6208465.0,0
36961,Nicholas Maxwell,6,2,5,60114,528362017.0,6513111.0,3
37484,Scott Pitts,5,8,4,50111,244435423.0,6475769.0,2
88478,Vincent Navarro,6,5,5,60114,828430134.0,6691717.0,2
78934,Theresa Bradley,2,2,3,20115,420145438.0,8811677.0,1
47323,Michael Romero,3,4,5,60112,324682733.0,6174478.0,5
19737,David Blackwell,6,6,2,10120,12552760.0,7775802.0,4
20744,Carla Blair,1,7,4,50113,770876871.0,7420801.0,5
27225,Alison Johnson,4,6,5,60111,217449652.0,8161344.0,5
51256,Christopher Martin,5,7,4,50114,494732836.0,4552080.0,2
86523,Earl Clarke,7,8,2,10150,892790211.0,6496937.0,4
69495,Donna Mitchell,4,1,5,60114,449672698.0,8044501.0,3
25398,Steven Miller,2,5,4,50115,16982136.0,6766234.0,5
27066,Cory Savage,1,4,3,20113,822292142.0,8965833.0,0
18980,Samuel Griffith,2,7,4,50114,659715849.0,5874557.0,5
16234,Candice Romero,2,8,1,40114,869970954.0,8099338.0,6
25112,Vanessa Baker,1,1,2,10140,278854081.0,9596992.0,1
28098,Craig Miller,4,3,1,40112,83735090.0,5741405.0,1
22460,Angela Heath,7,7,2,10110,296179111.0,5140807.0,4
81243,Cody Olsen,2,4,2,10120,809865370.0,8320875.0,6
63548,Courtney Riley,7,2,5,60111,89566457.0,9450198.0,3
57968,Edward Marquez,6,9,5,60114,412509313.0,2164949.0,2
78978,James Hayes,5,2,2,10140,467327980.0,8574038.0,7
76942,Nicole Norman,7,5,1,40111,79570919.0,2972724.0,4
65154,Chris Warren,2,7,5,60113,407023694.0,3227491.0,5
62549,John Bruce,1,9,2,10110,403238333.0,7546737.0,6
12854,Meredith Singh,2,6,4,50114,990788577.0,9813990.0,0
31747,Anthony Austin,7,5,5,60114,349730577.0,4645759.0,3
62626,Rachel Burton,6,8,3,20115,314817556.0,4218440.0,4
77794,Angela Stephens,5,7,1,40111,812807490.0,9827986.0,6
52945,Jennifer Nash,3,8,5,60112,709310926.0,6444889.0,5
21902,Theresa Walters,4,8,4,50111,268813765.0,3221413.0,5
63566,Vernon Pineda,5,1,3,20114,752275293.0,5520283.0,7
77709,Elizabeth Rich,3,5,1,40111,684679383.0,7416866.0,6
92205,Emily Wall,1,9,5,60113,37575149.0,7594664.0,5
21622,Adam Sanchez,3,3,3,20113,658782237.0,6144368.0,0
16291,Bradley Watts,7,3,1,40113,334543430.0,5367129.0,7
26825,Mikayla Diaz,6,4,1,40113,718692054.0,7707964.0,7
14109,Katherine Knox,2,1,1,40113,762995587.0,8096891.0,1
55672,Jacob Burgess,3,9,1,40114,359530005.0,6756119.0,6
89014,Steven Davis,2,7,1,40112,338702110.0,4293065.0,6
35534,Jerome Taylor,5,7,1,40115,139470471.0,5004504.0,4
42760,Crystal Rodriguez,3,9,5,60115,873255660.0,4772136.0,2
36733,Jennifer Diaz,4,4,3,20111,480767048.0,9986038.0,3
51614,Shane Deleon,5,2,4,50112,510006786.0,6577091.0,3
11052,Edward Cook,1,7,1,40115,2184947.0,4645881.0,1
62840,Chad Bennett,4,2,1,40113,801731854.0,3988374.0,7
24606,Jacqueline Alvarado,4,7,5,60115,892321285.0,7327423.0,2
66152,Christopher Dominguez,5,6,4,50113,115372596.0,7233036.0,3
68681,Donald Rojas,4,8,3,20111,218936631.0,5861154.0,4
16605,Christopher Powell,2,8,1,40111,33810455.0,2886767.0,6
35773,Jonathan Ramos,6,8,2,10140,156404026.0,3160660.0,4
78737,Jeffrey Clarke,3,1,5,60112,218777900.0,5460549.0,3
81150,Frank Newman,1,7,5,60112,261507179.0,4890880.0,5
94760,Maureen Chambers,6,2,3,20115,371882264.0,2794215.0,3
37141,David Martinez,5,6,3,20111,890762611.0,4216224.0,2
50807,John Daniels,7,6,5,60113,165412410.0,8725402.0,3
53558,Rebecca Juarez,3,8,2,10150,672565744.0,4577265.0,6
87647,Daniel Schwartz,2,2,5,60111,534484909.0,3488675.0,0
97154,Mckenzie Myers,3,4,1,40113,356408227.0,3681820.0,1
85438,Sylvia Allen,6,9,5,60114,673704406.0,8554626.0,2
39808,Stacy Turner,6,5,4,50115,605320546.0,7929055.0,2
44477,Reginald Patel,6,8,3,20111,669911586.0,2487394.0,2
24471,Steven Hamilton,2,6,2,10150,811151551.0,6189521.0,6
53374,Kellie Wood,5,9,5,60111,395496246.0,8236199.0,2
22806,Alejandra Reynolds,1,7,3,20111,515455907.0,7098469.0,6
70185,Nicholas Duncan,1,9,5,60112,107590655.0,9892096.0,5
26585,Dennis Moreno,1,7,1,40112,72569972.0,7103099.0,1
29604,Reginald Hutchinson,6,6,5,60115,909641082.0,9205391.0,2
22741,Jeremy Ortiz,7,5,2,10120,570715521.0,3964500.0,7
28603,Michelle Jacobson,6,9,3,20115,186102537.0,3402255.0,4
92291,Maureen Kent,4,6,4,50114,308417866.0,2984368.0,5
84183,Brandon Bright,2,7,2,10140,722426415.0,8077955.0,6
51482,Amber Morales,5,4,5,60112,505686872.0,4061815.0,3
55141,Nathan Martinez,5,6,4,50112,919070962.0,8615001.0,2
49108,Jessica Mercer DVM,7,3,4,50115,474508483.0,5216068.0,3
30206,Gloria Mcgee,1,3,2,10140,928080761.0,2198033.0,0
64644,Brett James,3,5,4,50114,441890577.0,5731811.0,5
18210,Susan Cole,3,1,2,10150,420294107.0,7258746.0,1
16311,Shane Hogan,4,4,2,10150,462295682.0,3727858.0,7
58396,Charles Stone,6,5,4,50112,936194972.0,2160100.0,2
80621,Marcus Jimenez,6,8,4,50111,198718953.0,4230354.0,2
51506,Kelly Garrett,1,9,5,60113,336380553.0,8659969.0,5
81817,Rachel Pacheco,3,3,2,10130,792903842.0,7744190.0,1
26349,Monica Christian,1,7,1,40112,385997333.0,6409571.0,6
52535,Kevin Harrison,5,1,3,20111,151282301.0,8867094.0,3
76766,Thomas Jackson,1,2,5,60111,69701246.0,2821904.0,0
16063,Tracy Harris,1,2,2,10140,374695920.0,8931975.0,1
77839,Brenda Chapman,7,8,4,50112,29454780.0,7299663.0,2
47509,Wesley Johnston,1,8,1,40112,853959598.0,3976029.0,6
17532,Marcus Johnson,6,1,1,40112,15951253.0,9706307.0,1
73744,Vincent Castro,2,8,3,20112,788748298.0,4294295.0,6
95211,Natalie Faulkner,5,8,2,10150,912087288.0,4288226.0,6
28884,Nicole Prince,6,3,5,60114,508483051.0,3840516.0,3
34026,Amy Kelly,5,5,4,50114,781565634.0,6126775.0,2
42251,Eric Conley,7,4,1,40113,818320088.0,6970002.0,7
98006,Timothy Robinson,1,1,4,50112,820816765.0,6075910.0,0
51197,Paul Nelson,6,9,3,20112,639695421.0,9501039.0,2
38208,Juan Underwood,6,7,5,60113,14466739.0,6213076.0,3
