cust_id,name,bank_id,dob,city,total_transaction,income,cluster
84529,Jennifer Reed,4,8,2,422368146.0,9235950.0,1
33685,Tony Owens,5,5,4,858564661.0,9184827.0,2
65809,Morgan Reed,6,1,2,371023105.0,2752078.0,3
62973,Alvin Alvarez,4,7,2,742334892.0,4896592.0,1
15569,Angela Hanson,7,1,1,302165976.0,3635533.0,3
64714,Jacob Frazier,5,6,3,605969421.0,9940067.0,2
75325,Anna Obrien,6,6,5,458074422.0,5512728.0,2
88263,Christopher Blackburn,6,4,4,533093204.0,6348389.0,2
26026,Danielle Rodriguez,7,9,5,289606705.0,5091012.0,2
32159,Brent Williams,1,7,4,255598116.0,8113918.0,0
29933,Russell Davis,7,8,4,160964158.0,3680399.0,2
90882,Meghan Wiley,2,3,4,529308522.0,9393888.0,0
49214,Andrew Shannon,6,5,5,840848700.0,7886479.0,2
51077,Joshua Cunningham,4,6,5,421673112.0,4301982.0,0
97640,Jim Gonzalez,2,6,4,762912687.0,4400403.0,0
38169,Kimberly Chavez,7,6,4,997293523.0,4770988.0,2
97795,Deborah Williams,1,7,5,623530787.0,4617623.0,0
93109,Eric Foster,6,5,3,447102692.0,6988515.0,2
30007,Frederick Dalton,6,7,2,978481874.0,5920839.0,1
53504,Kristy Shepherd,5,8,4,595364524.0,5141185.0,2
10838,Cheryl Singh,2,6,5,690218504.0,3648312.0,0
19494,Timothy Elliott,7,3,3,678934096.0,2847091.0,2
72998,Kendra Jackson,2,3,5,695959833.0,7320085.0,0
78569,Tina Miller,5,9,2,793493655.0,9424300.0,1
81858,Mary Copeland,7,5,5,266965855.0,8539278.0,2
94762,Francis Rubio,5,3,2,973761706.0,8077362.0,3
87508,Kelly Lopez,7,9,4,602398247.0,9048199.0,2
42579,Nicole Miller,1,5,3,817400018.0,5203391.0,0
69945,Jacob Smith,3,4,3,938827895.0,5268710.0,0
34247,Melissa Collins,2,4,5,921571517.0,4324787.0,0
47209,Sandy Baker,5,4,2,877634134.0,5634102.0,3
68940,Regina Romero,3,1,5,712885011.0,9532755.0,0
93137,Amanda Williams,1,8,3,714077434.0,3797857.0,0
20241,Michelle Espinoza,5,3,4,359165825.0,4490409.0,2
43839,Christian Sanchez,7,9,4,30451250.0,2828055.0,2
11742,Rachel Williams,2,6,1,460190948.0,2236589.0,1
37416,Jessica Walker,2,6,5,134137505.0,6056810.0,0
75830,Todd Reed,2,9,5,899352979.0,5295604.0,0
73668,Maria Snyder,5,3,4,203998144.0,4673087.0,2
60167,Renee Rodriguez,1,1,3,263791143.0,4302486.0,3
83309,Alexander Carpenter,7,6,4,366890947.0,4434701.0,2
38445,John Andrews,4,7,1,888495958.0,3679247.0,1
17733,Melissa Leonard,7,7,2,618632720.0,7260878.0,1
44962,Emily Pearson,1,8,5,383986036.0,4107105.0,0
18862,Tom Andrews,1,1,2,155617157.0,9166840.0,3
60149,Sarah Hughes,7,9,2,682677069.0,9669136.0,1
82972,Karen Willis,5,8,1,951492600.0,2872152.0,1
12748,Elizabeth Salazar,5,3,4,278783062.0,4784918.0,2
17102,Michael Cherry,7,4,2,318582138.0,2341456.0,1
15679,Michael Wright,1,2,1,145972439.0,7584914.0,3
33137,Roberta Diaz,1,4,5,931352629.0,9686139.0,0
59032,Jennifer Mueller,1,5,5,64228406.0,2004933.0,0
43378,Jordan Morgan,4,1,3,563645641.0,6391775.0,3
30383,Christina May,4,3,3,781675358.0,8295036.0,3
68801,Patrick Schwartz,5,5,5,776603536.0,4347783.0,2
45184,Michael Brown,4,4,1,772069561.0,9852301.0,3
17589,Daniel Shepard,2,2,4,351672104.0,6995823.0,0
34592,Scott Fischer,3,3,5,718886905.0,9785817.0,0
84506,Christine Morgan,1,1,4,149141009.0,7230527.0,0
43032,Casey Anderson,2,8,2,260189201.0,4198859.0,1
34960,Melissa Montgomery,7,8,5,876127954.0,3052691.0,2
69414,Kelly Schultz,6,9,5,978010750.0,5387928.0,2
60326,Hannah Cole,4,1,3,291239070.0,5090828.0,3
91418,Jeremy Hill,6,1,5,97648291.0,2412611.0,2
41389,Ashley Benson,1,2,2,418498961.0,8054160.0,3
97941,Natalie Ochoa,1,1,3,523467987.0,3308318.0,3
89070,John Martin,3,5,2,116981476.0,9129056.0,3
13352,Anne Lucas,6,5,5,775269938.0,4720590.0,2
31505,Stephen Jimenez,5,9,3,645843518.0,5398009.0,1
40262,Jessica Fernandez,7,1,4,398212074.0,2388563.0,2
67149,Donna Bradley,1,5,1,865912805.0,6995695.0,3
80373,Jorge Williams,1,3,5,453406979.0,9919447.0,0
29459,Mr. William Medina Jr.,7,5,4,212783352.0,7847536.0,2
41460,Patricia Ferguson,2,3,4,111369733.0,3265687.0,0
19643,Meghan Montgomery,3,6,4,565860893.0,2385534.0,0
90476,Leah Crawford,7,1,5,684143310.0,4857376.0,2
81544,Jose Fox,1,3,3,318830602.0,7576682.0,0
30080,Andrew Adams,3,8,1,482299810.0,3538293.0,1
44049,Allison Marshall,2,9,4,811348433.0,2086244.0,0
91377,Steven Baker,7,1,3,409783176.0,4451354.0,2
78071,Richard Singleton,7,1,4,622072143.0,9865272.0,2
11572,Phyllis Mills,7,1,2,525554239.0,6745861.0,3
14144,Mr. Nathaniel Anderson DVM,4,6,1,403709624.0,8154331.0,1
52092,Luke Montgomery,5,1,5,848739819.0,8271430.0,2
56364,Sean Banks,4,8,2,184035286.0,5767726.0,1
76611,Michael Kirby,7,8,3,261012156.0,6028694.0,1
54100,Stephen Ortiz,5,5,5,811113306.0,4038071.0,2
63430,Jeremy Lane,3,4,5,900338265.0,6185285.0,0
56847,Kimberly Hill,6,2,4,374863027.0,8371550.0,2
68926,Charles Haas,3,5,5,943112728.0,8570148.0,0
96583,Nathan Flores,6,9,2,119835677.0,3400864.0,1
67525,Meagan Johnson,6,2,1,306873114.0,8350593.0,3
47882,Jonathan Baxter,6,7,2,753630131.0,2605178.0,1
29414,Tammy Hamilton,2,2,2,273042847.0,4199486.0,3
22339,Robert Clark,2,2,1,186930499.0,2670703.0,3
87913,Susan Herrera,4,9,2,763681995.0,8954927.0,1
56331,Michelle Goodwin,6,2,2,744978795.0,3877952.0,3
52666,Sandra Horn,4,7,2,973399655.0,8650738.0,1
29793,Sandra Evans,2,6,1,70778475.0,2610784.0,1
29552,Terry Moore,7,5,5,201891614.0,7833298.0,2
24512,Billy Matthews,1,7,2,620868634.0,5599581.0,1
22823,Tracy Hall,3,3,5,268001306.0,8858879.0,0
19379,Barbara Mullins,5,6,4,562366432.0,5819098.0,2
34827,Tracy Davis,7,2,5,352063201.0,6888964.0,2
20559,Sergio Lucas,3,2,5,300971319.0,8238894.0,0
87643,Kimberly Bowen,5,4,3,314188086.0,2171894.0,2
73056,Melvin Ware,7,4,3,200649963.0,9334595.0,2
80909,Nicholas Werner,7,5,4,814760934.0,4388296.0,2
78972,Nicole Cook,1,9,4,96529511.0,9410630.0,0
62594,Todd Diaz,3,9,1,43560774.0,3382163.0,1
72434,William Martinez,6,3,4,282944201.0,4578568.0,2
81621,Lance Smith,4,2,3,696292434.0,9668466.0,3
21054,Adrienne White,6,7,5,596338021.0,4609044.0,2
45937,James Foster,2,8,1,546776793.0,2195030.0,1
19693,Thomas Mcclain,5,3,2,66672866.0,2629948.0,3
26208,Henry Olson,7,8,3,699364215.0,8967056.0,1
67514,Amanda Hughes,1,4,5,618082326.0,4640213.0,0
88462,Thomas Weber,2,1,2,920263644.0,6028590.0,3
98241,Paula Roach,1,3,5,850488506.0,9284041.0,0
25417,Matthew Mitchell,2,3,2,81428706.0,6161921.0,3
21145,Lisa Tucker,6,1,1,993433494.0,9088772.0,3
74774,Julie Hunter,2,7,3,358706367.0,2638338.0,0
80848,Cody King,1,9,1,808644841.0,8299026.0,1
46508,Kristina Anderson,2,1,4,178587803.0,4506677.0,0
87590,Rebecca Norton,1,2,3,216400863.0,5735311.0,3
36411,Daniel Solomon,3,2,1,173353109.0,9909083.0,3
40841,Joy Sanders,3,1,4,345711219.0,4468239.0,0
40670,Karen Lawrence,2,6,5,388160916.0,4811714.0,0
93054,Joan Gutierrez DVM,5,2,4,721619416.0,6800702.0,2
36601,Dana House,3,2,1,568699137.0,6406803.0,3
87993,Joseph Ballard,5,7,4,191507077.0,4685519.0,2
59102,Arthur Chang,3,9,5,565994827.0,5297415.0,0
10552,Marissa Murray,1,3,1,351019511.0,7110618.0,3
69311,Kyle Barrett,3,9,4,226421924.0,9600337.0,0
61512,Brian Francis,6,6,5,908356090.0,5095757.0,2
89434,Jody Davis,3,8,2,176483596.0,4555955.0,1
10017,Alexis Smith DVM,2,6,2,520960368.0,6109256.0,1
52618,Desiree Marquez,4,7,2,655141911.0,4080742.0,1
10792,Daniel Burton,1,4,5,455445119.0,3737533.0,0
36696,Melissa Mcmillan,6,5,2,27488774.0,3359087.0,1
44489,Adam Parsons,6,2,1,638433960.0,4204063.0,3
40731,Michael Barr MD,5,3,2,168783907.0,4621688.0,3
84942,Christopher Morgan,3,4,5,250587489.0,5846560.0,0
77081,Paul Woodard,3,8,2,866374486.0,2676925.0,1
54996,Nicole Turner,1,4,2,655311019.0,7637141.0,3
70702,David Kelly,3,9,5,208174216.0,8817485.0,0
67582,Calvin Dyer,3,3,1,304952449.0,9014843.0,3
21606,Nicole Cruz,3,1,4,505218015.0,2231145.0,0
79076,Casey Higgins,7,2,3,555980201.0,9038489.0,2
29607,Adrian Jennings,7,1,5,576696415.0,5266084.0,2
25944,Jason Norman,5,5,1,446671183.0,7779679.0,1
86830,Marilyn Ramirez,7,8,5,37291792.0,6850661.0,2
81255,Gregory Rios,7,8,5,888725098.0,6408475.0,2
82160,Connor Thompson,7,5,2,771059255.0,5646682.0,1
37115,Dawn Austin,2,9,1,173623270.0,9317356.0,1
96098,Jeff Stokes,4,3,3,718173505.0,6742497.0,3
76311,Amber Reyes,2,3,1,405351428.0,6469406.0,3
61273,Jesus Hill,6,9,3,964915027.0,7440393.0,1
17036,Lauren Doyle,3,7,3,381048406.0,8474365.0,0
86780,Sheila Dunn,5,5,5,65844320.0,3027559.0,2
42171,Eugene Jones,2,2,2,323405068.0,8346285.0,3
53884,Paul Francis,5,9,2,537970773.0,8559701.0,1
44174,Craig Johnson,7,6,2,556771683.0,6086971.0,1
91798,Richard Kent,7,2,4,71909567.0,4587207.0,2
45905,Jessica Marsh,1,3,3,434515678.0,4372007.0,0
37392,Cristian King,4,3,1,385995966.0,7220354.0,3
18093,Christopher Randolph MD,2,1,2,632992864.0,2151057.0,3
48227,Sarah Velazquez,5,3,5,234578364.0,5073910.0,2
67991,Jenny Brown,6,4,3,71075254.0,9970194.0,2
75535,Curtis Jacobs,2,2,5,210556077.0,6836969.0,0
65498,Cody Gross,4,1,1,346894880.0,5656530.0,3
79090,Thomas Romero,5,1,5,545190389.0,8618580.0,2
30363,Stacey Fitzpatrick,7,9,2,772877145.0,4809665.0,1
77641,Dominic Kim,1,4,4,731349460.0,7730900.0,0
17432,Jose Wells,6,3,3,492358440.0,4278913.0,2
52754,Adriana Conner,1,9,3,111316367.0,8411936.0,0
71307,Michael Banks,4,7,3,923350093.0,3336407.0,1
83451,George Johnson,3,5,2,336520879.0,3153649.0,3
80464,Diana Johnson,1,3,1,557464147.0,4228122.0,3
76230,Alexander Carter,7,5,3,995330779.0,5197704.0,2
69370,Jeffrey Peters,1,2,4,109857317.0,7981225.0,0
34405,Carrie Williams,1,3,2,697917604.0,7233340.0,3
37199,Alyssa Reeves,4,2,3,804743150.0,2534476.0,3
93425,Jason Anderson,6,9,4,680713096.0,6791088.0,2
88507,John Henderson,2,7,5,854556891.0,7275758.0,0
93521,Steven Taylor,7,3,5,719713923.0,7722106.0,2
21274,Alexandra Spears,7,4,5,967783268.0,3008961.0,2
41448,Catherine Kelley,3,4,1,594335451.0,9701843.0,3
94269,Christina Sharp,3,2,1,94342012.0,5624536.0,3
46451,Nancy Dickson,4,9,5,21910328.0,2489994.0,0
61630,Andrew Bolton,2,6,5,403541066.0,2735623.0,0
44838,Victoria White,4,8,3,881286526.0,3284237.0,1
42799,Heather Gutierrez,6,7,1,456775128.0,7823922.0,1
24307,Eugene Johnston,2,3,2,895990813.0,2508130.0,3
69689,Thomas Walls,6,6,4,396820072.0,5790478.0,2
75857,Lisa Gentry,2,6,2,476626711.0,9958425.0,1
82904,Paul Rivera,4,8,1,416203641.0,9124915.0,1
94478,Adam Vaughn,1,3,2,889250578.0,2745855.0,3
30726,Kimberly Russell,3,7,1,530221012.0,7289523.0,1
74247,Margaret Smith,7,3,4,917590709.0,9142158.0,2
57564,Kevin Meyer Jr.,4,4,3,490088018.0,2987784.0,3
82717,John Craig,4,3,1,385705289.0,4955498.0,3
16716,Samuel Morales,6,1,4,852855560.0,2492015.0,2
73600,Douglas Moreno,6,3,2,594006832.0,3966572.0,3
77678,Shelly Vasquez,3,6,1,188235326.0,4147231.0,1
44082,Heidi Thompson,6,4,4,820367983.0,4144520.0,2
12049,Deborah Davis MD,1,5,3,237987981.0,4418190.0,0
38119,Tamara Ford,3,5,4,787535355.0,7861567.0,0
57386,Gloria Gray,4,5,3,187976477.0,3017788.0,1
48960,Robert Gilbert,6,5,2,319586254.0,5284906.0,1
86820,Jack Holland,7,5,1,268226974.0,2755664.0,1
45006,Mr. Matthew Schwartz,2,7,5,674425882.0,7969569.0,0
78086,Lisa Scott,1,4,2,474912369.0,4884999.0,3
15441,Mark Bond,4,6,4,906944644.0,5574426.0,0
15091,Caroline Thomas,7,9,5,802943303.0,2145050.0,2
82197,Danielle Sosa,1,1,1,352633667.0,5083827.0,3
39792,Christina Sexton,6,2,4,274602052.0,7730669.0,2
78357,Meagan Bryant,2,5,2,231828466.0,3675493.0,3
45381,Amanda Robbins,7,4,2,848259537.0,7765130.0,2
43112,Dominique Gordon,7,1,3,410441841.0,3432815.0,2
57782,Kimberly Velez,2,9,1,506275551.0,5256832.0,1
28536,Robert Davenport,3,6,3,19126951.0,4322776.0,0
48702,Jamie Ball,4,1,4,142361332.0,8773563.0,2
49707,Peter Gonzales,4,8,2,803518489.0,8949868.0,1
55938,Stephanie Parker,5,7,1,458149526.0,3621096.0,1
22944,Mackenzie Walter,6,9,2,400257186.0,8098581.0,1
38115,Stephanie Hoffman,1,2,3,241393221.0,7025806.0,3
38211,Whitney Hudson,2,1,3,672600990.0,9337920.0,3
43747,Alexis Baker,3,7,2,704223357.0,6665804.0,1
82651,Stephen Payne,3,4,4,667437786.0,3364763.0,0
84737,Erin Ferguson,4,2,1,46343548.0,6433094.0,3
35386,Rhonda Dixon,5,6,2,948722600.0,5774122.0,1
68808,Seth Perez,2,7,3,265103814.0,8343981.0,0
79122,Dustin Powell,2,5,2,156613500.0,2734242.0,3
45779,Andrew Huynh,3,6,4,675638670.0,8803183.0,0
53119,Bryan Ramsey,3,9,3,134304131.0,8377708.0,1
73483,Denise Fleming,5,8,4,999372447.0,8802319.0,2
50490,Marcus Davenport,2,6,4,54506002.0,3585202.0,0
92528,Erin Hancock,2,8,1,595439798.0,6201619.0,1
78093,Laura Willis,1,7,5,859253000.0,3187652.0,0
28583,Cody Hunter,2,7,5,74821857.0,6833235.0,0
24436,Cassandra Harrison,7,8,5,658618129.0,2874700.0,2
93313,Grace Daniel,7,8,2,10268177.0,7887525.0,1
47226,Jonathan Stark,5,2,5,646591422.0,9792854.0,2
64671,Jamie Miller,7,9,4,265974110.0,7215879.0,2
75174,Stephanie Cox,1,6,3,194618545.0,4394760.0,0
91362,Carolyn Lindsey,4,1,4,249930913.0,4146299.0,2
83400,Jordan Singh,2,4,4,655765920.0,4054252.0,0
71398,Richard Manning,5,2,5,63979446.0,9845506.0,2
27965,Melissa Smith,5,3,5,80460175.0,2521990.0,2
39648,Robert Mccormick DDS,3,6,4,287017676.0,7656899.0,0
95183,Steven Oconnell,3,8,1,53133590.0,3512133.0,1
76765,Vanessa Carter,1,8,5,585525889.0,4526934.0,0
88245,Rachael Mccormick,1,8,5,584202492.0,6367008.0,0
17957,Beverly Martin,5,7,5,973649324.0,5799185.0,2
58327,Robert Clements,2,1,2,228775626.0,4809559.0,3
49034,Adam Fleming,6,8,5,480164828.0,4291944.0,2
50957,Roger Hernandez,7,5,5,927995371.0,3107670.0,2
96191,Sue Barrett,7,8,1,415329088.0,5287207.0,1
36163,Amy Price,7,7,2,877919007.0,9654745.0,1
53389,Michelle Webb,1,5,5,118322961.0,6652252.0,0
86954,Michael Adams,3,1,3,361356923.0,2464666.0,3
97671,Shelby Miranda,6,6,5,886252169.0,9403428.0,2
81957,Alexis Jackson,1,6,3,523969068.0,8711515.0,0
10590,Timothy Lawson,3,9,2,996674153.0,5491595.0,1
59173,Christian Cohen,4,4,4,396891758.0,6610779.0,2
77495,Joel Lucas,3,5,2,41864332.0,6451339.0,3
75939,Kayla Powell,2,7,1,765357479.0,2488948.0,1
60118,Michael Vasquez,4,3,1,183191481.0,7882491.0,3
96318,David Grimes,7,2,1,744055116.0,4212584.0,3
19962,Peggy Murphy,5,7,2,336779805.0,2076053.0,1
34396,Carla Oneill,2,7,4,647429825.0,5493675.0,0
40717,Julie English,4,7,2,952639152.0,4568275.0,1
50728,Stefanie Simpson,1,7,3,157884108.0,6827145.0,0
28492,Robert Chung,7,2,2,668827575.0,4963262.0,3
85457,Christine Rodriguez,5,3,2,89968394.0,6039338.0,3
54806,Michelle Cordova,1,6,5,87621454.0,8628998.0,0
38311,Joshua Oconnor,2,9,4,353765771.0,2093551.0,0
44280,Christopher Rios,3,8,5,986794838.0,3696012.0,0
96494,Shawn Hernandez,7,1,5,601822533.0,4086371.0,2
44551,Susan Andrade,3,5,3,535541813.0,2683429.0,0
90322,Timothy Bass,7,7,2,171377205.0,3033553.0,1
15815,Stephen Miller,7,7,2,946566308.0,4890402.0,1
38706,Mackenzie Key,4,7,2,362011718.0,3023731.0,1
66568,Justin Young MD,3,6,2,580498602.0,8589867.0,1
67445,Victoria Griffin,3,8,3,394644648.0,2988216.0,1
72053,Aaron Faulkner,3,2,1,756626690.0,8949884.0,3
98660,Sean Evans,3,6,2,692790122.0,3684872.0,1
16333,Julia Benson,3,1,3,552854726.0,7385622.0,3
75125,Ryan Reynolds,5,1,1,174711027.0,5988442.0,3
17129,Catherine Hernandez,3,8,5,887060828.0,7223814.0,0
11577,Rachael Harrison,4,2,5,705099089.0,4623726.0,2
14073,Kathy Mcdaniel,3,8,3,600842530.0,5240273.0,1
57002,Mario Nichols,4,6,2,260505448.0,7849460.0,1
69766,Christine Humphrey,3,7,3,795440511.0,3619224.0,1
38488,Lauren Nguyen,4,4,1,638703089.0,4668648.0,3
51142,Jessica Evans,6,4,4,528242231.0,8444126.0,2
67522,Keith Cantu,6,4,5,755151609.0,7070241.0,2
63542,Heather Garrett,1,5,2,578306678.0,2665003.0,3
42384,Deborah Elliott,2,7,2,259482878.0,3416595.0,1
51134,Amy Hensley,2,9,5,900720780.0,5353626.0,0
27096,Alexis Buchanan,4,5,5,31937978.0,2409406.0,0
34505,Alejandra Walsh,1,2,5,790698479.0,5046108.0,0
12786,Megan Johnson,5,3,3,368861530.0,2740704.0,2
16489,Trevor Short,1,2,4,769842121.0,8044595.0,0
44368,Melissa Freeman,2,8,4,221428571.0,9629866.0,0
81420,Troy Santiago,2,9,5,665946248.0,7038355.0,0
52353,Elizabeth Hawkins,1,5,1,751590919.0,6259942.0,3
33668,Brittney Harris,2,6,4,970736138.0,2707740.0,0
97456,Sheri Brown,3,9,1,389943978.0,9791425.0,1
15735,Paul Velazquez,6,1,5,398152154.0,7040262.0,2
47658,Jodi Ruiz,1,7,3,936288525.0,5474848.0,0
99180,Michael Peterson,3,2,5,318682757.0,6561471.0,0
73095,Christopher Rice,2,6,1,319629272.0,7339858.0,1
66937,Stephanie Gutierrez,6,9,4,336310844.0,2768919.0,2
69866,Andre Mcgrath,7,3,5,322068005.0,8451367.0,2
51934,Ryan Anderson,7,4,4,19616336.0,7033095.0,2
96259,Derek Franco,6,6,2,975124181.0,9382316.0,1
45091,Kelsey Trujillo,6,5,1,213771410.0,7064253.0,1
28452,Timothy Harris,3,8,5,401672098.0,6324317.0,0
72855,Sophia Clark,4,5,1,586703439.0,2903830.0,1
40107,Madison Ramos,1,2,2,962733152.0,7886274.0,3
39804,Andrea Jackson,1,6,1,778964635.0,9300244.0,3
61298,Steven James,6,2,2,593043549.0,4401589.0,3
62177,Katherine Benton,2,1,4,921095155.0,9177901.0,0
76916,Tommy Smith,2,4,4,292488057.0,3888951.0,0
89316,Matthew Lara,2,2,1,143872637.0,9882995.0,3
99674,Brett Hudson,3,4,1,966226917.0,4319256.0,3
25664,Jonathan Martinez,1,6,1,102101749.0,8771332.0,3
77981,Lauren Ross,2,9,5,31213285.0,7613268.0,0
87727,Devin Wilson,6,3,2,281007825.0,5836490.0,3
56921,Amanda Robinson,2,7,2,444158103.0,3652332.0,1
14047,Anthony Casey,1,4,4,501189730.0,9370006.0,0
16212,Carl Bass,2,8,5,516589342.0,8469081.0,0
77100,Ashley Sherman,2,4,1,93020742.0,3444286.0,3
93197,Thomas Baldwin,7,6,1,382679315.0,4922114.0,1
50288,Stephen Baker,6,8,4,664251353.0,9510055.0,2
56342,Jeffrey Rivera,2,3,2,184597972.0,2464360.0,3
96919,Christopher Price,6,3,4,800258595.0,6208087.0,2
76182,Mary Simpson,5,4,3,557737684.0,7026817.0,2
60034,Brandon Kim,4,2,5,961796466.0,5401902.0,2
19444,Regina Rodriguez,3,1,3,484626212.0,3570058.0,3
17785,Zachary Ochoa,4,4,4,851704578.0,2880213.0,2
62509,Benjamin Fields,1,3,4,854673207.0,2535956.0,0
87572,Nathan Brady,7,1,4,97064042.0,9019127.0,2
59017,Erin Chambers,3,8,2,448279515.0,5718037.0,1
47558,Joseph Hernandez,5,7,2,414192102.0,4248846.0,1
45068,Bobby Cohen,1,7,2,722964401.0,2540693.0,1
95227,Larry Snyder,4,2,2,614172286.0,7071360.0,3
17548,Christine Morse,1,9,1,614180420.0,8005185.0,1
92200,Edward Bentley,6,6,4,211216954.0,9350041.0,2
45201,James Frank,6,2,3,241157397.0,7021474.0,2
50029,Carla Potter,4,3,5,265227256.0,4643159.0,2
77274,Natalie Rivera,5,1,2,783452230.0,3085850.0,3
41646,Mr. Joshua Gilmore,2,9,3,573120366.0,8179480.0,0
60324,Andrew Warren,3,4,1,441773241.0,4355859.0,3
40273,Gabriel Bender,4,1,2,386804159.0,3606231.0,3
82724,Andrea Meyers,5,7,5,591690023.0,8725579.0,2
21200,Christopher Barnett,1,7,1,612284273.0,4058622.0,1
37400,Emma Phillips,4,7,2,952737832.0,8044547.0,1
12662,Paula Turner,3,5,1,63177522.0,8695838.0,3
60840,Gerald Harmon,5,3,3,819666880.0,2808745.0,2
20070,Sandra Callahan,6,4,2,445778124.0,8157340.0,3
20710,Jason Reed,2,2,4,156173560.0,2336680.0,0
44319,Stephen Mendoza,3,2,5,680649650.0,8739423.0,0
92151,Emily Martinez,2,7,4,867850294.0,3230872.0,0
27727,Jade Miller,3,9,1,952395521.0,5406174.0,1
65795,Jonathan Anderson,6,7,5,518103729.0,5470521.0,2
52348,Donna Macias,4,4,4,938954761.0,6955438.0,2
33142,Kathleen Morgan,3,1,3,519982636.0,7626466.0,3
93191,Ian Peterson,3,7,4,791706875.0,9194595.0,0
29667,Robert Rivera,7,1,3,923108436.0,4849306.0,2
34892,Kyle Clay,4,5,4,798130111.0,5708000.0,0
78588,Joseph Mitchell,4,1,4,776532187.0,5023025.0,2
44619,Kevin Joseph,4,2,5,411693937.0,5583866.0,2
28591,Brittany Velazquez,4,2,5,879113270.0,3683133.0,2
82591,Amber Bailey,3,2,3,819855206.0,3692627.0,3
13297,Amy Mccarty,1,7,3,406954095.0,5820078.0,0
45628,Sarah Bailey,6,8,2,813784896.0,6477942.0,1
16599,Mario Bowers,5,2,2,962815828.0,2971877.0,3
15634,Patricia Reed,3,3,5,585929355.0,8738269.0,0
45884,Christopher Lester,6,3,4,361232301.0,4547083.0,2
30547,Kathy Rivas,3,3,4,574199081.0,2784804.0,0
98228,Ricardo Miller,5,1,2,564387150.0,6777940.0,3
76858,Mark Vargas,1,6,4,842516124.0,4429396.0,0
85108,Felicia Barrera,3,8,1,910929201.0,7272145.0,1
80118,Sherry Nelson,2,4,3,810422089.0,3224830.0,0
94091,Deborah Byrd,3,5,3,359497345.0,2627066.0,0
56684,Tiffany Reyes,2,4,5,171118909.0,5748923.0,0
88557,Jessica Herrera,5,4,4,690630044.0,7181475.0,2
15366,Mr. David Long,4,2,2,275135877.0,2957184.0,3
55894,Bethany Banks,1,1,3,795890069.0,2690333.0,3
70958,Anthony Jones,3,3,2,316440899.0,7632494.0,3
38214,Bradley Davis,4,8,3,903385844.0,6756208.0,1
64076,Jennifer Young,6,7,5,33843321.0,2839109.0,2
61980,Julie Taylor,3,6,4,437438868.0,7031849.0,0
10286,Tyler Taylor,7,2,3,346413213.0,3654815.0,2
75591,Mark Farley,3,6,3,954069633.0,3847244.0,0
75686,Brandon Peterson,7,6,3,820918278.0,3362488.0,2
34477,Stephanie Garrett,4,9,3,550167089.0,6094278.0,1
34538,Sara Smith,6,4,2,390142796.0,2890854.0,3
32037,Mrs. Kelli Freeman,7,4,3,407413364.0,6309227.0,2
13269,Collin Hickman,6,9,4,350726434.0,8582590.0,2
68503,Kevin Howard,5,8,1,967386015.0,6155515.0,1
55217,Lindsey Smith,3,2,1,454569572.0,2094841.0,3
17325,Patricia Austin,5,1,5,278746209.0,2892061.0,2
57527,Christine Hayes,6,5,4,621587821.0,9841974.0,2
85515,Jason Beck,7,7,1,159467992.0,7267359.0,1
60452,Lauren Perez,5,8,4,613911351.0,5452177.0,2
36473,Zachary Kane,5,9,4,402183580.0,7856817.0,2
97033,Ronald Blackwell,3,1,1,82279394.0,9654420.0,3
21365,Donald Stuart,7,8,1,271258863.0,5720705.0,1
81551,Latoya Olson,7,2,5,628620161.0,7371922.0,2
58468,Grace Davis,7,5,1,595290722.0,5515412.0,1
31826,Meghan Mejia,6,4,2,655466270.0,3938056.0,3
20066,Timothy Miller,7,4,2,877056297.0,7953272.0,2
79877,Laura Arnold,4,4,4,775057995.0,4170275.0,2
50530,Sheryl Griffith,4,2,1,768109642.0,9621806.0,3
88561,Anthony Ward,7,7,5,449239175.0,6802651.0,2
51454,Gabriella Ferguson,6,8,2,534726605.0,4266250.0,1
66471,Melanie Raymond,4,6,3,224843354.0,9037717.0,1
58873,Matthew Howard,3,9,3,740080268.0,2816605.0,1
67455,Erika Sawyer,4,1,5,921319853.0,2413165.0,2
29338,Roger Campbell,6,5,3,612152876.0,4183550.0,2
20204,William Wang,5,9,2,245543242.0,6567201.0,1
89413,Eric Schmidt,4,4,4,379527428.0,3928202.0,2
94388,John Russell,3,3,1,212835685.0,2029959.0,3
66881,Michael Gardner,6,8,1,418638308.0,3701124.0,1
32530,Nicholas Williamson,6,9,1,804676311.0,5946018.0,1
44345,Gabrielle Sanchez,6,4,2,283931525.0,6277593.0,3
56401,Jeanette Sloan,1,3,2,752092527.0,7921417.0,3
15337,Robert Russell,1,2,2,517617796.0,9073284.0,3
35383,Stephanie Daniels MD,6,8,2,342674498.0,8969014.0,1
11538,Ernest Johnson,6,4,1,576231103.0,4855374.0,3
86805,Brandon Rivera,3,9,3,92464349.0,4662811.0,1
36757,Christopher Scott,7,3,2,997720045.0,2904288.0,3
94487,Charles Clarke,3,7,1,82725083.0,7094289.0,1
74345,Andrea Pierce,7,6,4,280397218.0,9125739.0,2
42620,Kristen Johnson,6,5,3,991889323.0,5482623.0,2
92336,Jessica Richards,5,4,5,213767237.0,4872495.0,2
19765,Matthew Mullins,4,8,2,978353492.0,2772141.0,1
22435,Melissa Wiggins,5,1,2,531444671.0,9073074.0,3
